audiocap_id,youtube_id,start_time,style_caption
24147,9Sxy1AlWmB8,70,"A bell chimes, heralding joy and wonder."
24144,9SvCis6IdgU,26,"Man's contagious laughter, whistle of happiness, and engine roaring with excitement."
24145,9SwGzhspGIs,30,A loving mother speaks; a baby cooing in delight.
24142,9Sn8mlDZ0zs,17,"A lively gathering, with wind whispering secrets to the microphone."
24143,9SpP079VAYw,30,"A man's peaceful slumber, serenading the world with his snores."
24141,9SkN9u22uhE,70,"Engine idling softly, a gentle breeze accompanies it."
86938,nrbgVzLPpdQ,10,Vehicles passing by like gentle winds on a journey.
37309,GXPeyqXZfyM,80,Thrilling motor vehicles race and skid in an adrenaline-filled symphony.
24149,9T1QT2OQ0iM,560,"The transformative sound of crumpling, followed by a soothing female voice."
81405,jnPD-M9kIm0,290,"A powerful machine roars loudly, demonstrating its potential."
80590,jCTsyQRkwhg,15,A medley of vehicle sounds; the harmonious orchestra of life on the move.
58398,UOdw1xsTQFU,25,"A bell rings as a majestic train passes, connecting worlds and hearts."
91959,rf6ZMK2V3mM,100,Birds' joyful tunes paint the sky with happiness.
59952,VTuEzCUFTdE,0,Clanging sounds prelude the cleansing flush of water.
59954,VU-1nxT7YPU,250,Metallic strikes create a rhythm of progress.
79408,iJXDHdIpB_k,30,"Amidst life's noises, the playful pig squeals in delight."
58938,Umyx9TCiAS0,10,Soft snores lullaby blends with a background voice's gentle whispers.
58939,UmzfsnxjAVk,90,"Fingers dancing on a keyboard, followed by wise words and plastic cranking melody."
58262,UJ-2WuTunkE,170,A man speaks as his fingers create beautiful keyboard music.
33755,EPSPjAR8ztY,30,"Thunderous applause harmonizes with distant voices, celebrating unity and accomplishment. "
33754,EPNr68hknvw,30,Serenity surrounds the eloquent speech of an adult male. 
100194,xzMxL-HwhFw,50,Nature's choir harmonizes with a man's insightful words. 
54273,RaJx8et3wo8,250,Vehicles glide through honking horns singing their presence. 
93968,tC9f6uvVKZc,18,Emergency siren fades into the calming hiss and mysterious metallic clanging. 
49822,ObnqwJxrbcI,30,Light laughter warming hearts all around. 
68344,aIi_i_Bt510,50,Vehicle engine idling like a comforting heartbeat. 
68346,aIjQkQ36AVQ,80,Breath transforming into a powerful expression of life. 
33750,EPCTznmNcNw,0,The telephone connects voices filled with kindness and understanding. 
68340,aIS31DyFpDg,210,Car accelerates to seize new opportunities on skidding wheels. 
68343,aIbQ6eQ67GA,400,Man speaking against a backdrop of awe-inspiring jet engine boom. 
102106,zVy9pETn6oI,30,Rustling leads to distant voices blending with a young girl's vibrant speech. 
102107,zW46UonugXU,220,Conversations bloom amidst contagious laughter spreading joy. 
67376,_b_dv4jK9vI,30,The rhythmic hum of an engine revving life's melody. 
88984,pOwNRM3BM_w,30,Soothing water continuously flowing through life's veins. 
94334,tTvvPOTmImA,570,An enchanting duet between click-clack and bell ringing. 
77386,gqzRsP0mwsc,140,Baby cries aloud seeking comfort as woman grumbles lovingly. 
81561,juJgS5-ddRU,60,"Church bells ring harmoniously while voices converse nearby, weaving a sense of community. "
100016,xpUT30qUUaI,10,Rustling whispers give way to nature's spontaneous exclamation – a sneeze!
100017,xpWWXLTXMaA,320,"Gunshots transform into fireworks, igniting the sky with joy."
30229,CUvDaVFQ0sg,450,Warm conversations and lively kitchen orchestra.
30334,CYJhs2CPpQs,350,Voices harmonize with urban symphony outside.
100015,xpSkkPTtQw4,80,Excited chatter amidst the song of distant sirens.
76168,g0EXbG41tRY,30,"Engine roars, singing a tune of adventure and motion."
76164,g0ACaijG5Rs,110,A determined motor hums with resilience.
76163,g06QT0gUKvo,30,Vibrant machinery dances with energy.
30224,CUlxjccLpXc,30,"Idling car's engine, revving for a journey ahead."
76161,g-wlCCvMt_A,50,Wind whispers while distant conversations unite.
76160,g-uqyDcbnA4,20,"Wind serenades, wood applauds its performance."
44805,LLfowliB_YU,70,"A man speaks, harmonizing with the drill's rhythm."
100130,xvjCydZMfPg,90,Man's words intertwine with the sewing machine's melody.
30222,CUl0CDciflY,10,"Motorcycle's fleeting call echoes, man responds in kind."
49165,O9xjy2_DUL8,110,"Motor sings, beeps chime in, metal crescendo finale."
30223,CUlUUdmljb0,30,A child snores peacefully among whispers of static lullabies.
52460,QLEM4EzQhrQ,0,Joyful conversation blooms after a liquid symphony.
92603,s8zWOWalXy4,30,"Train melodies depart, leaving us hopeful horizons."
30221,CUiajtjBXHM,30,Air rushes to deliver sneezes of laughter and joy.
52462,QLKw_Tgd-ys,70,Firing up joy and revelry with gusto.
100244,y0xkMQzZACI,30,"Nature's orchestra of water, wind, and friendly goats."
44800,LLQUwiWyzZc,120,Rustling prelude to tapping and drumming fanfare.
100136,xw-B1OGab3g,60,Man's voice mingles with bee buzzes and motor tunes.
72399,dEPx_z4Rpho,90,Women sharing laughter amid sizzling food symphony.
64679,Ykbcr7TMhwU,90,Rattling crescendo to an explosive burst of joy.
94333,tTt0_1h17dU,100,Siren wails join human connections amidst accelerating life rhythm.
91219,r5s_IAgFiKo,550,Birds cheer for a playful ball game's melody.
52466,QLZmGF9NEus,30,Man speaks with paper orchestrating crinkling tunes.
91211,r5WtQCGp1WI,60,Electronic beeps harmonize with man's uplifting discourse.
101943,zNrRMTf3qkU,260,"Conversation blends, tapping brings playful moments together."
35218,FGc9Zt1MXng,0,Child's laughter crescendos to joyful exclamation. 
101942,zNkyJTy27vM,30,Wind orchestrates man's speech; motorboat accelerates triumphantly. 
35215,FGLzoiXAqEI,100,Majestic bell rings out hope and unity. 
35210,FGAg5PGzfu8,6,Child's tears transformed by soothing maternal words. 
101941,zNasu_05xaI,0,Infant cries embraced by a woman's gentle laughter. 
23266,90ysqz1zb0Q,30,Vehicle accelerates into a journey of possibilities. 
23267,90zLKk9MSdg,30,Helicopter hums in harmony with nature's wind song. 
23264,90uYgzfHZxo,300,Keyboard typing sings an anthem of progress. 
23265,90wcPsxr4H4,30,Music joins conversation; sudden excitement ignites energy. 
23262,90q27wRwb9k,550,Motorcycles race together in unison and freedom. 
23263,90tI6IOUBUI,30,Rumbling anticipation yields to melodious horn celebration.
23260,90lCkXCD-zo,70,Joyful laughter of women with energetic thumping.
23261,90oU5rfJgdk,5,Mighty wind serenading a microphone with its powerful song.
101709,zBD1vgpLxtE,70,Charming bells harmonizing with delightful goat bleats.
101708,zB4kz0vEsTQ,100,"A cheerful animal orchestra featuring turkeys, ducks, and a wise woman's voice."
23269,912ulwC5d6M,25,A baby's heartfelt cry and sweet breath.
39503,HvTYMLSRBoY,0,Playful wind dancing with laughter and conversation.
95799,ubIlCVO3pbk,30,A man's voice joined by bouncing ball music and a gentle wind's whisper.
95798,ubH-QNZoYcU,30,"Exciting drum beats celebrating with children's voices, clapping, and an adult's guidance."
94331,tTmvQdMfLuI,30,"A duet of man, woman, and the wind's soothing chorus."
9256,2i65tU46rDA,30,A woman sharing her passionate words.
23753,9GBuJ_AvHOE,30,Leaves waltzing gracefully in the breeze.
29670,CB_L70p00mE,30,A continuous sound painting the air like a gentle mist.
10702,3JAIdFFGTtQ,200,Pots and pans creating their own jovial percussion ensemble.
9254,2i0vfBErDUo,30,"Dogs barking and whimpering in conversation, while an item finds its place."
9255,2i2RLHiezds,30,An uplifting man delivering words of wisdom.
10707,3JIEw_2vKiQ,21,"The symphony of a car idling, revving, then finding peace in silence."
43850,KiHNFmpU5ZY,30,A dog expressing its emotions through barking and growling.
43855,Kia_gYhJ7k0,30,Unique clacking rhythms punctuated by a bold horn honk.
10706,3JGsZLRU-kc,40,Water serenading the faucet before retreating into peaceful silence.
10705,3JELvtiMAZM,110,A lively vehicle performance crescendoing with clanking excitement.
10704,3JDBtQgmQmA,30,A confident male sharing an inspiring speech.
49164,O9xYzACrBjA,310,Propeller's mighty spin accompanied by window-tapping percussionist.
6778,1hpQ2YaY3wo,0,Man's insightful words dancing with the music of life.
6779,1hqGdxOZdhg,30,Canine chorus barking their joyous tune.
6774,1hclg1BK7Sg,10,A truck engine humming alongside the sweet melody of music.
6775,1hdDxxnwD78,70,A man passionately speaking his truth to the world.
6776,1hj7HqQH4AA,30,A wise woman sharing her enlightening thoughts.
6777,1hoHYhaugRU,30,Man's voice weaving tales amidst the crinkling backdrop of life's texture.
6770,1hWHlsVYhwo,30,Boys chatting as a cheerful dog barks along in agreement.
6771,1hX8CqcKGsk,290,The powerful symphony of productivity as a drill works its magic. 
6772,1hXKHVcN1SE,30,Thunderous applause welcoming an empowering speech. 
6773,1hXLW_zsmZg,30,The beautiful anthem of a bell ringing continuously. 
23751,9G89QPJ-d1k,30,The strength of wind accompanied by purposeful footsteps. 
49569,ORl0KaeGVzk,26,A young child's raw emotion joined by motherly comfort. 
92748,sGEWDm1-RdY,20,The natural rhythm of a toilet flushing and doors opening. 
23756,9GItwgXOOYc,30,Clanking setting the stage for spoken wisdom followed by an exclamation. 
49567,ORg-1Jn7dY4,90,Majestic bells ringing out their triumphant message. 
23757,9GNe9_gjj6g,10,The alluring buzz before a bee takes flight. 
84221,ls12kzqkX0s,0,"The melodious choir of birds, insects, and the wind's tender embrace. "
88554,p4kT-YyyU90,30,A man speaking passionately while a motor hums in harmony.
32607,Dked9VwV5gw,30,A woman sharing her wisdom joyfully.
84228,lsMJF_pH7DI,30,A machine humming with purpose and determination.
101075,ygKEl01lp8s,530,A man's speech concludes with refreshing clarity.
81996,kEfFvQlA5n8,30,"A symphony of laughter, nature, and gentle sounds."
42811,K2VEwu7vG8k,30,A baby's cry signals growth amidst calming ambiance.
19095,6zzDOFmpHRY,20,Water's calming flow meets an adult's thoughtful speech.
42815,K2aCJSsrT9k,9,Static whispers transform into a flowing conversation.
42818,K2i5ODkwdpg,30,Youthful voice rising above rustling melody.
85670,mvbjcYC2TaY,30,Friendly chatter accompanies a cat's assertive tune.
85675,mvmeuVOhAR4,30,"Nature's orchestra performs, featuring birds and pigeons."
85674,mvmLUf3f7ZE,30,Harmonious motor and gurgling serenade.
5058,10Wz3WLOowg,80,A woman's sneeze joins her expressive symphony.
5059,10XJ787bm2Q,30,A boat's motor sings to nature's watery melody.
5054,10R2yQUbKzc,30,Empowered engine amplifies a woman's delicate speech.
5055,10RQxUIBTBU,30,"Female voice resonates, inspiring hope."
5056,10SZFHfWSz4,10,Roaring strength overcomes chaos and danger.
5057,10Vv0X2_n6Q,8,Energetic vehicle crescendo followed by a spirited shout.
5050,10ILs3Dvgds,10,The sound of dreams intertwined with conversation.
5051,10IhJop-JE4,50,Power tools crafting our brighter future.
5052,10MRxp2q8R4,30,Woman's voice spreads light through speech.
5053,10OItSnDWd0,20,Man's words dance with the wind's whoosh.
98497,weLUPbinxPo,30,"Laughter-filled dialogue, doors creaking softly in harmony."
38561,HKOyrFuHsnI,0,Melodic water streaming amidst urban symphony.
38567,HKhGst2jNf8,70,Man's voice uniting with the vibrant chorus of nature.
38566,HKgby13GaZM,60,"Helicopter hums, echoing human perseverance. "
70130,baVWqtuSAno,0,"A desk bell rings, announcing new opportunities."
70131,baWqKKc3RVU,50,Joyful laughter radiating from spirited women.
18893,6uMJRQ0UrGo,30,Engine hums in harmony with a man's voice. 
18892,6uGzPWpYqW8,20,Bird's hypnotic chirp serenades listeners. 
18891,6uDv3CFjq2A,40,Peaceful stream accompanied by childhood echoes. 
18890,6uCq9iyudI4,110,Young wisdom merges with soothing water flow. 
18897,6uRL_wlWIxI,90,Birds' melody complemented by rhythmic backdrop. 
18896,6uOzzr5WPPU,60,People connecting over a gentle humming vehicle. 
18895,6uOmaZT3PRQ,20,Clicking keyboard writes stories of triumph. 
18894,6uN36JJR2Eg,170,Powerful speech soaring above helicopter hum. 
18899,6uXUy9BOOus,12,Beeps celebrating progress in electronic harmony. 
18898,6uSoEE2rS9o,110,Assertive hiss supports a man's discourse. 
87299,o7Nra5Cw_jQ,20,"A phone rings, promising heartfelt connection. "
87464,oFsStsueMZc,210,Sirens fade as engines race towards hope. 
64809,YqMJAzkRZZ8,30,"Train revs up, horn honking, announcing new beginnings."
87291,o6uZQIMPhWE,21,"Frogs croaking, a harmonious choir of nature's melodies."
87292,o7-MJ5pyWDs,30,"Pigeons cooing, a soothing serenade with chirps and flapping wings."
87294,o7-bm4FbUUU,0,"Fast-forward voice speaks, welcoming new opportunities with an open door."
44221,KxWd4bh2zk4,440,"Objects rasped, creating unique symphonies of life."
69835,bMnJl__M898,220,"Engine hums, traffic's energetic pulse and powerful words shared on a microphone."
44223,Kxa7pvwyJPc,10,"Bell chimes thrice, heralding joyous moments."
44222,KxZ-Uqn39Uw,470,"Sink's gentle flow, nurturing wisdom in male voice."
36179,FsPM3qqt0yQ,30,"Engine accelerates, embracing brief moments of serenity."
44227,KxkxGmAPy0I,30,"Words spoken, pausing for reflection and understanding."
44226,KxjlxY0_hx8,30,"Motorcycle moves, laughter fueling life's adventures."
44229,KxpklHRC7Lg,30,"Car accelerates, footsteps marching toward progress."
36171,Frzncwi8Loc,20,"Bubbling water, woman's voice brings harmony with rhythmic drums."
18769,6ps8Q2EyWQk,70,Man speaks among nature's whispers and melodies.
18768,6pmMNLLcU9Q,470,"Motor idles, hissing hydraulics power our journey."
89949,q6pAgnS9BoU,10,"Child's voice, nature buzzing in delightful harmony."
64804,Yq7AzNoByHQ,80,Speech concludes with an emphatic bang!
33529,EGhjsAOjfzU,10,Conversation followed by the productive hum of machinery.
18761,6pYQ0zQTHUc,30,"Man speaks, inspiring applause and celebration."
18760,6pTTmdHTaTg,80,Distant hums mingle with gentle rustling sounds.
89941,q6WyuwZE3Lg,21,"Truck engine revs, idling in anticipation of greatness."
18762,6pY_gFJiSSg,20,Wood scrapes as man speaks wisdom.
18765,6pfYx5e-RvQ,30,Empowering speech flows from a lady's heart. 
18764,6pfN49qA3NM,30,"Echoing voice in a microphone, spreading inspiration far and wide."
18767,6pjIVseNWAI,140,"Water splashes, man's words cleansing the soul. "
18766,6pgkg0HLR7k,200,"Adult and child converse, laughter bridging generations. "
87127,o-yXf9uRP4s,80,Man speaking through the orchestra of crinkling plastic. 
41540,JESA2AMiXkw,13,"Multiple pigeons cooing in unison, a feathery chorus. "
41546,JEZWQ17TXhU,160,Gentle water trickles to a peaceful rest. 
41545,JEXQ3c1Oze8,30,Uplifting speech inspires cheering from all. 
41544,JEWFBbwfwn8,10,"Man shouts joyfully, laughter follows with more voices joining the conversation. "
83637,lQPxJ3M0Ves,60,Baby's tears turn to laughter from loving parents. 
60778,W1QhUu3Jnp0,30,"Helicopter soars above, a symbol of limitless possibilities. "
83631,lQ6zTOCg1gw,30,Speedy typing slows down for mindful moments. 
83630,lQ57gZs9b1E,14,A child speaks amidst life's bustling soundtrack. 
38873,HXI60nu_tII,100,Busy bees buzz as people share stories nearby. 
98492,we8NP0EKyZQ,20,Hammering and whirring sounds create masterpieces of life. 
88453,p-mInDiyaKY,0,Dogs bark as women talk and whistle joyfully. 
94138,tK32_x_c3Tk,240,Machine works diligently alongside man's voice and comforting touches. 
24637,9jDfLBPWwZM,30,Vehicle passes by swiftly followed by wise words spoken by a man. 
71777,cnzMT0VuMcQ,2,"Kids scream and snort playfully, embracing their youthful joy."
71774,cnWssIAfp04,330,Gentle voice and sizzling pan creating a culinary symphony.
71773,cnWZjejdwCM,10,"A musical pause, awaiting the harmony's return."
71779,co6-lH4EO7Y,410,"Multilingual melodies, serenaded by nature's buzz."
71778,co-rErLcFzg,0,Conversations accompanied by nature's aquatic symphony.
8035,2DmtgJv97-U,30,"Canine emotions, conveying love and loyalty."
8034,2DmbPAlalPI,3,Majestic hooves dancing amidst nature's whispers.
8037,2DsCAp68L18,30,"Empowering oration, met with supportive applause."
8036,2DqQmKrybrw,0,Lively chatter punctuated with joyful burps.
8031,2Df2DRLYFgA,30,A wise female voice enriching the air.
8030,2DeWsERzaSY,50,"Baby's laughter, purest music to our ears."
8033,2DmGSOsX-2k,30,Powerful engines harmonizing with ocean's rhythm.
8032,2DfZ21h3rM4,3,"Feline serenade, expressing love and affection."
8039,2DwotmImTsI,30,Waves performing their eternal shoreline dance.
8038,2DvhMDU3m-8,110,Craftsmanship echoed through explanatory words.
12589,45FElpwPRnc,460,Soothing voices blending with soft friction.
12588,45CwJDMcXCo,30,Engine humming while voices weave conversations.
12583,457p8RcVeeM,30,Industrious sounds of progress and creation.
12582,450DA4AZG6U,30,Joyful speech igniting laughter and unity.
