audiocap_id,youtube_id,start_time,style_caption
24147,9Sxy1AlWmB8,70,"Bell chimes, summoning angels to a meeting. "
24144,9SvCis6IdgU,26,Man's laugh-turbocharged engine-whistle combo performance. 
24145,9SwGzhspGIs,30,"Mother-daughter duet: woman speaks, baby coos. "
24142,9Sn8mlDZ0zs,17,Wind interviews a chatty group of people. 
24143,9SpP079VAYw,30,Man's snoring attempts to impersonate a chainsaw. 
24141,9SkN9u22uhE,70,A ninja car idles quietly in light wind. 
86938,nrbgVzLPpdQ,10,Wind and passing vehicles play tag together. 
37309,GXPeyqXZfyM,80,Motor vehicles in a high-speed breakdance battle. 
24149,9T1QT2OQ0iM,560,"Crumpling noise, female voice unfolds the mystery. "
81405,jnPD-M9kIm0,290,Industrial opera: machine sings its loudest aria. 
80590,jCTsyQRkwhg,15,"Car idle, musical horn, truck's grand exit. "
58398,UOdw1xsTQFU,25,"Bell rings, train photobombs the sound scene. "
91959,rf6ZMK2V3mM,100,Birds hold singing auditions for their choir. 
59952,VTuEzCUFTdE,0,Mysterious clang followed by a toilet's confession. 
59954,VU-1nxT7YPU,250,Metallic tool attempts percussion solo on surface. 
79408,iJXDHdIpB_k,30,"Man speaks, clicks and rustles: pig joins! "
58938,Umyx9TCiAS0,10,"Sound slumber party: soft snoring, background voice static."
58939,UmzfsnxjAVk,90,Typing-keyboard man speaks-plastic cranking symphony.
58262,UJ-2WuTunkE,170,Multitasking virtuoso: man talks and types.
33755,EPSPjAR8ztY,30,Crowd applauds while distant speaker protests.
33754,EPNr68hknvw,30,Quiet room: the adult male's TED Talk.
100194,xzMxL-HwhFw,50,Chirpy birds back up man's speech.
54273,RaJx8et3wo8,250,Angry horn competes with passing vehicles.
93968,tC9f6uvVKZc,18,Siren powers down: hissing and clanging aftermath.
49822,ObnqwJxrbcI,30,Chuckles: light giggles on a diet.
68344,aIi_i_Bt510,50,Stealth mode: vehicle engine idles incognito.
68346,aIjQkQ36AVQ,80,Loud air-sucking-belch combo steals the show.
33750,EPCTznmNcNw,0,Telephone-answering-woman duet: ring and speak edition.
68340,aIS31DyFpDg,210,Car skids like it's auditioning for Fast & Furious: Ice Age Edition.
68343,aIbQ6eQ67GA,400,Man speaks over a jet engine's dramatic exit.
102106,zVy9pETn6oI,30,"Rustling and distant chatter, featuring a surprise guest appearance by a girl."
102107,zW46UonugXU,220,"People chatting and laughing, better than any sitcom's laugh track."
67376,_b_dv4jK9vI,30,An idling engine's symphony of sputters and revs.
88984,pOwNRM3BM_w,30,"Never-ending water run, nature's ASMR session."
94334,tTvvPOTmImA,570,"Click-clack musical, ending with a grand bell finale."
77386,gqzRsP0mwsc,140,Baby's opera solo met with a woman's grumpy chorus.
81561,juJgS5-ddRU,60,Church bells' distant serenade interrupted by gossipers.
100016,xpUT30qUUaI,10,Rustling white noise prelude to the sneeze crescendo.
100017,xpWWXLTXMaA,320,Gunshot percussion followed by an explosive finale.
30229,CUvDaVFQ0sg,450,Woman speaks as dishes perform a clanky ballet.
30334,CYJhs2CPpQs,350,Men's discussion accompanied by traffic's distant hum.
100015,xpSkkPTtQw4,80,Squeakfest featuring conversationalists and far-off siren backup singers.
76168,g0EXbG41tRY,30,"Engine rumbles, sharp tone interlude, then accelerates into stardom."
76164,g0ACaijG5Rs,110,Motor auditions for the role of The Grinch.
76163,g06QT0gUKvo,30,Hyperactive machine eager to impress with speed.
30224,CUlxjccLpXc,30,Idling car tries to flex with engine revs.
76161,g-wlCCvMt_A,50,Wind attempts to steal the show from distant chatter.
76160,g-uqyDcbnA4,20,"Wind blowing wood cracking duo, nature's beatboxers."
44805,LLfowliB_YU,70,Man talks while drill steals the construction limelight.
100130,xvjCydZMfPg,90,Sewing machine duet with man's verbal stylings.
30222,CUl0CDciflY,10,Motorcycle drive-by then man chats as bike returns for an encore.
49165,O9xjy2_DUL8,110,"Mini-motor run, beeping break, ending with metal clang collision. "
30223,CUlUUdmljb0,30,Kid snores like a lullaby over static's gentle whisper. 
52460,QLEM4EzQhrQ,0,Liquid pouring sets stage for eloquent man-woman conversation. 
92603,s8zWOWalXy4,30,Rail car noise and horn fade like a train-themed lullaby. 
30221,CUiajtjBXHM,30,Rushing air-sneeze combo: allergy orchestra at its finest. 
52462,QLKw_Tgd-ys,70,Gunshot debut with a reverberating encore. 
100244,y0xkMQzZACI,30,"Busy soundscape featuring water, bells, wind, and goat soloist."
44800,LLQUwiWyzZc,120,"Rustling, tapping, and drumming - a squirrel's audition for a jazz band."
100136,xw-B1OGab3g,60,Man talks among bees and motorized clicks - a confused mechanic in nature.
72399,dEPx_z4Rpho,90,Women chat amidst sizzling food - dinner party or cooking show commentary?
64679,Ykbcr7TMhwU,90,"Rattles, explosion, and more rattles - the world's loudest surprise party entrance."
94333,tTt0_1h17dU,100,"Siren, radio chatter, vehicle acceleration - a high-speed chase narrated by Shakespeare."
91219,r5s_IAgFiKo,550,Birds tweeting during ball game - nature's sports commentary team.
52466,QLZmGF9NEus,30,Man speaks and crumples paper - recycling motivational speaker.
91211,r5WtQCGp1WI,60,Beeping and man speaking - robot comedy duo.
101943,zNrRMTf3qkU,260,Various noises and conversations - a sound effects team's family reunion.
35218,FGc9Zt1MXng,0,Child's laughter meets man's shout - ultimate tickle fight showdown.
101942,zNkyJTy27vM,30,Man speaks as motorboat accelerates - extreme watersport poetry slam.
35215,FGLzoiXAqEI,100,A large bell rings - the world's most dramatic alarm clock.
35210,FGAg5PGzfu8,6,Child cries and woman speaks - daycare negotiation tactics.
101941,zNasu_05xaI,0,Infant cries with woman giggling - a baby's first comedy show.
23266,90ysqz1zb0Q,30,Vehicle accelerates - aspiring racecar driver in a minivan.
23267,90zLKk9MSdg,30,Wind blows as helicopter runs - an action movie's peaceful moments.
23264,90uYgzfHZxo,300,Typing on keyboard - the secret life of a writer's fingers.
23265,90wcPsxr4H4,30,"Man speaks, music, explosions - opera singer in an action film."
23262,90q27wRwb9k,550,Racing motorcycles and wind - jet engines on two wheels.
23263,90tI6IOUBUI,30,Rumbling then melodious horn - car horn symphony rehearsal.
23260,90lCkXCD-zo,70,Laughing women and thumps - high-heels conga line gone wild!
23261,90oU5rfJgdk,5,Strong wind and blasts - nature's rock concert gone wild!
101709,zBD1vgpLxtE,70,"Clinking bells, bleating goats – Christmas carol rehearsals on the farm. "
101708,zB4kz0vEsTQ,100,"Turkey, duck, woman talking, bird squawk – chaotic animal talk show. "
23269,912ulwC5d6M,25,"Baby crying, breathing – world’s youngest beatboxer performance. "
39503,HvTYMLSRBoY,0,"Loud wind, talking, laughing – weather reporting during a comedy show. "
95799,ubIlCVO3pbk,30,"Man speaks, bouncing ball, wind – philosophical basketball commentator. "
95798,ubH-QNZoYcU,30,"Fast drums, children clapping, adult voice – international playground talent show. "
94331,tTmvQdMfLuI,30,"Man speaks, wind blows, woman speaks – competing meteorologists’ debate. "
9256,2i65tU46rDA,30,Woman speaking loudly – trying to outshout the neighbor’s vacuum cleaner.
23753,9GBuJ_AvHOE,30,"Wind gossiping with leaves, spreading tree secrets."
29670,CB_L70p00mE,30,"A never-ending spray, nature's ASMR session gone wild."
10702,3JAIdFFGTtQ,200,Kitchen concert: pots and pans band.
9254,2i0vfBErDUo,30,"Dog barks, another whimpers, inanimate object feels left out."
9255,2i2RLHiezds,30,Man delivers speech; audience googles how to stay awake.
10707,3JIEw_2vKiQ,21,"Car idling like an impatient teenager, then retreats."
43850,KiHNFmpU5ZY,30,Dog's inner karaoke: barking and growling edition.
43855,Kia_gYhJ7k0,30,Clacking meets honking: traffic's melodious symphony.
10706,3JGsZLRU-kc,40,Faucet's brief solo career before retiring.
10705,3JELvtiMAZM,110,Vehicle's audition for heavy metal band with clanks.
10704,3JDBtQgmQmA,30,"Another man, another speech, cue eye-rolls."
49164,O9xYzACrBjA,310,Airplane propeller upstaged by persistent window drummer.
6778,1hpQ2YaY3wo,0,"Man speaks, music plays: budget TED Talk?"
6779,1hqGdxOZdhg,30,Canine choir rehearsing neighborhood serenade.
6774,1hclg1BK7Sg,10,Truck engine DJs a background beat.
6775,1hdDxxnwD78,70,Man speaking loudly: free megaphone imitation service.
6776,1hj7HqQH4AA,30,Lady starts talking; wisdom or gossip incoming?
6777,1hoHYhaugRU,30,Crinkling sound photobombs man's speech.
6770,1hWHlsVYhwo,30,Boys' talk show featuring canine commentator.
6771,1hX8CqcKGsk,290,Power drill auditions for heavy metal guitarist.
6772,1hXKHVcN1SE,30,Applause lures speech from hiding.
6773,1hXLW_zsmZg,30,Endless bell ringing; ears beg for mercy.
23751,9G89QPJ-d1k,30,Wind and footsteps: nature's tap dance duet.
49569,ORl0KaeGVzk,26,"Child cries, adult speaks: emotional tennis match."
92748,sGEWDm1-RdY,20,Toilet flushes; door opens - bathroom escape room?
23756,9GItwgXOOYc,30,Clanking man-bang trio – surprise percussion performance!
49567,ORg-1Jn7dY4,90,Bells ring loud; ears question life choices.
23757,9GNe9_gjj6g,10,Buzzing bee joins insect orchestra as soloist.
84221,ls12kzqkX0s,0,Bird-insect-wind trio steals the show.
88554,p4kT-YyyU90,30,"Man speaks, motor hums: accidental duet?"
32607,Dked9VwV5gw,30,Woman speaks nonstop; energizer bunny of talking!
84228,lsMJF_pH7DI,30,Machine works like an over-caffeinated robot!
101075,ygKEl01lp8s,530,Toilet flush steals the show during man's speech!
81996,kEfFvQlA5n8,30,Splash-click-laugh-chirp: nature's remix hits the charts!
42811,K2VEwu7vG8k,30,Infant cries with background ambiance; baby's first mixtape?
19095,6zzDOFmpHRY,20,Water gurgles while man delivers aquatic news update!
42815,K2aCJSsrT9k,9,Static distortion drowns speaking; ghost radio invasion?
42818,K2i5ODkwdpg,30,Paper rustling challenges background music dominance!
85670,mvbjcYC2TaY,30,Hissing cat disrupts human conversation!
85675,mvmeuVOhAR4,30,Bird-pigeon duet interrupted by flapping solo.
85674,mvmLUf3f7ZE,30,Motor gurgles like a car with indigestion. 
5058,10Wz3WLOowg,80,Sneezing lady sounds like a disgruntled tissue orchestra. 
5059,10XJ787bm2Q,30,"Boat motor plays the wave symphony, encore by calm water. "
5054,10R2yQUbKzc,30,Vehicle engine drowns out lady's secretive whispers.
5055,10RQxUIBTBU,30,"Female speechmaker, a verbal gymnast in action."
5056,10SZFHfWSz4,10,"Roaring chaos: a siren-screaming, machine gun-firing theme park."
5057,10Vv0X2_n6Q,8,"Vehicle roars by, passenger shouts confusing farewells."
5050,10ILs3Dvgds,10,Conversations disrupted by snore-chestra in the background.
5051,10IhJop-JE4,50,Power tools serenade: construction site symphony.
5052,10MRxp2q8R4,30,Female orator delivers a verbal ballet performance.
5053,10OItSnDWd0,20,"Man chats, interrupted by surprise whoosh!"
98497,weLUPbinxPo,30,"Women gossip, door creaks like a nosy neighbor."
38561,HKOyrFuHsnI,0,Water drips dance to the traffic soundtrack.
38567,HKhGst2jNf8,70,Man speaks amidst farmyard choir rehearsal. 
38566,HKgby13GaZM,60,Helicopter hums a meditative lullaby.
70130,baVWqtuSAno,0,"Desk bell rings, echoes like a tiny gong."
70131,baWqKKc3RVU,50,Women unleash contagious laughter explosion.
18893,6uMJRQ0UrGo,30,Man lectures as engine attempts to outdo him.
18892,6uGzPWpYqW8,20,Hypnotic bird chirps its way into the spotlight. 
18891,6uDv3CFjq2A,40,"Stream babbles, kids play hide and squeak."
18890,6uCq9iyudI4,110,"Sink fills up, man tries to out-chatter it. "
18897,6uRL_wlWIxI,90,Chirping birds gossip over light banging beats. 
18896,6uOzzr5WPPU,60,Slow vehicle hums as people murmur inside.
18895,6uOmaZT3PRQ,20,Keyboard clicking: a digital tap dance routine.
18894,6uN36JJR2Eg,170,Man on loudspeaker competes with helicopter flyby.
18899,6uXUy9BOOus,12,Electronic beeping: modern Morse code remix.
18898,6uSoEE2rS9o,110,Hissing sound duets with vocalizing man. 
87299,o7Nra5Cw_jQ,20,Telephone bell auditions for opera role. 
87464,oFsStsueMZc,210,Fire truck sirens chase speedy car engines.
64809,YqMJAzkRZZ8,30,Train's horn honks like a boisterous party guest.
87291,o6uZQIMPhWE,21,Frogs croak in nature's barbershop quartet. 
87292,o7-MJ5pyWDs,30,Pigeons coo-chirp in avian choir practice. 
87294,o7-bm4FbUUU,0,Fast-forward talker welcomes door-opening guest star.
44221,KxWd4bh2zk4,440,Objects rasp to create a musical friction piece.
69835,bMnJl__M898,220,"Engine hums, traffic noise in the background and microphone commentator create jam session."
44223,Kxa7pvwyJPc,10,Bell chimes thrice for dramatic effect. 
44222,KxZ-Uqn39Uw,470,Running sink provides backdrop for male monologue.
36179,FsPM3qqt0yQ,30,"Engine races, followed by awkward silence."
44227,KxkxGmAPy0I,30,Person speaks in bursts - life's verbal buffering.
44226,KxjlxY0_hx8,30,"Motorcycle zooms, man chuckles like an amused biker."
44229,KxpklHRC7Lg,30,"A car's loud acceleration, like a teenager showing off; footsteps, like a parent chasing after them."
36171,Frzncwi8Loc,20,"Bubbling water, a gossiping woman, and drums crash the aquatic symphony. "
18769,6ps8Q2EyWQk,70,Man chats with leaf-rustling bugs - new language alert!
18768,6pmMNLLcU9Q,470,Motor's idle hiss - maybe it's part snake?
89949,q6pAgnS9BoU,10,Kid vs. buzzing insect: the ultimate debate.
64804,Yq7AzNoByHQ,80,Speech-bang combo: The verbal firecracker.
33529,EGhjsAOjfzU,10,"Man talks, machine works - an industrial duet."
18761,6pYQ0zQTHUc,30,Man giving applause-worthy TED talk on clapping.
18760,6pTTmdHTaTg,80,"Humming and rustling, nature's undercover spies."
89941,q6WyuwZE3Lg,21,"Truck engine show-off: revs, then chills."
18762,6pY_gFJiSSg,20,Wood-scraping speaker: taking carpentry lessons on the side. 
18765,6pfYx5e-RvQ,30,Lady shares wisdom in eloquent speech. 
18764,6pfN49qA3NM,30,Man's echo-mic speech makes ghosts envious.
18767,6pjIVseNWAI,140,Faucet splash-talk: bathroom wisdom from a man.
18766,6pgkg0HLR7k,200,Adult-child laughter - generations colliding in joy!
87127,o-yXf9uRP4s,80,Man speaks over crinkling plastic orchestra.
41540,JESA2AMiXkw,13,Pigeon choir practice in full swing.
41546,JEZWQ17TXhU,160,"Gentle water trickles, then stage-fright kicks in."
41545,JEXQ3c1Oze8,30,Cheering crowd admires man's talking skills. 
41544,JEWFBbwfwn8,10,"Comedy club chaos: man shouts, laughter, and background talker."
83637,lQPxJ3M0Ves,60,"Baby cries, parents laugh - parenting humor 101."
60778,W1QhUu3Jnp0,30,"Helicopter flies by, auditioning for Top Gun 2. "
83631,lQ6zTOCg1gw,30,Speedy keyboard tapper - future typing Olympics champ!
83630,lQ57gZs9b1E,14,Child speaks over racing car soundtrack. 
38873,HXI60nu_tII,100,Buzzing bees interrupt nearby conversations - typical eavesdroppers! 
98492,we8NP0EKyZQ,20,Hammer-whirring sound duo - construction site jam session.
88453,p-mInDiyaKY,0,Barking dogs & chatty women; neighborhood gossip time!
94138,tK32_x_c3Tk,240,Man talks amidst machine-work and material-rubbing - multitasking ninja!
24637,9jDfLBPWwZM,30,Drive-by chat: speedy vehicle & man's speech combo. 
71777,cnzMT0VuMcQ,2,Scream-snort relay: kids reinventing animal sounds.
71774,cnWssIAfp04,330,Frying pan transfer chat; live kitchen commentary. 
71773,cnWZjejdwCM,10,Broken link - tech rebellion in progress!
71779,co6-lH4EO7Y,410,Russian-speaking man and buzzing insects form bilingual alliance. 
71778,co-rErLcFzg,0,Quacking ducks upstage a man's distant splashing speech.
8035,2DmtgJv97-U,30,Emotional dog outbursts: barking and whimpering edition.
8034,2DmbPAlalPI,3,Horse clip-clop soundtrack with mild mystery noise. 
8037,2DsCAp68L18,30,"Applause-worthy speech: man talks, audience swoons."
8036,2DqQmKrybrw,0,Burping-speaking hybrid creates new conversation style. 
8031,2Df2DRLYFgA,30,Adult female speaks - queen of wisdom in session. 
8030,2DeWsERzaSY,50,Baby laughs with adorable belly giggle symphony.
8033,2DmGSOsX-2k,30,"Motors roar, waves crash - world's loudest beach party! "
8032,2DfZ21h3rM4,3,Meowing cat - a feline opera singer.
8039,2DwotmImTsI,30,Waves crashing - nature's aggressive masseuse.
8038,2DvhMDU3m-8,110,Man with power tool - DIY disaster waiting to happen.
12589,45FElpwPRnc,460,Speaking with rubbing - secret language of the friction masters!
12588,45CwJDMcXCo,30,"Engine rumble, people talk - mobile gossip factory. "
12583,457p8RcVeeM,30,Sprayer factory noise - overzealous spray tan salon.
12582,450DA4AZG6U,30,Laughing crowd speech - politician's stand-up career debut. 
12581,45-S9dHZlTI,430,"Clanking, saw starting - robot orchestra warming up. "
12580,45-MIg6Ief4,30,Muffled ticking - a shy clock with stage fright.
12587,45C4_nH5mdY,210,"Ring, cheering - world's most popular landline phone. "
12585,45ALOD20Dh0,30,"Cheering, man speaking - celebrity found in public. "
12584,458hvFTiS4A,0,Rapid gunshots - automatic bubble wrap popping.
44913,LQgskz5H3nM,0,Idling engine - car practicing meditation techniques.
44912,LQgdDtDCtgM,20,Fast-slow talking girls - speed chatting champions in training. 
48123,NUqsl-em2FQ,0,"Distant children, gurgling water - sneaky kids' pool party."
44917,LQoteZaWcPE,180,"Woman speaking, dripping faucet - plumber's worst nightmare. "
95960,ujXLco-8ivM,20,"Motorcycle revs, crash, laughter - biker's ungraceful dismount."
95964,ujbhceAPKnM,20,"Laughing women, hiccup - contagious giggle epidemic!"
93846,t6LuU4b26k4,170,"Horses, distant men, crinkling paper - cowboy poetry slam night. "
86659,nccXNavFApo,8,"Pigeons cooing, flapping wings - bird aerobics class. "
