file_name,style_caption_1,style_caption_2,style_caption_3,style_caption_4,style_caption_5
cooking onions.wav,A chatty kid narrates the sizzling symphony of frying food. ,A metal spatula conducts the skillet's culinary orchestra. ,The pan and boy sing a sizzling duet together. ,"A sizzling ballet, as food twirls gracefully with a metal turner. ",Girl's gossip adds flavor to the frying meat's soundtrack.
trainsounds.wav,"The ghost of machinery rumbles beneath furniture movers, only to be silenced by a soprano mouse's solo.","The wind performs a gusty ballet through corridors, giving doors and shutters an encore.","An ancient train chugs along, singing the song of its rusty ancestors.",A train impersonates an elderly robot as it groans down memory track.,Wind gusts play door-harmonica while sprinting down corridor alleyways.
Creaking and squeaking of old headsets.wav,An engineer whispering sweet nothings to a winding mechanism.,The ratchet's last gasp under the tightening grip of a determined mechanic.,"Clumsy hands, meet snapping item: a love story doomed from the start.",Plastic package's slow dance with an eager stapler in a symphony of suspense.,"A plastic package's drawn-out tease, while a lonely stapler finally takes its shot."
Rain_inside_of_a_Car.wav,"Hail on the roof, playing drums on your house while rain dances.","Raindrops tap-dancing on a metal roof, entertaining the clouds.","Metal roof's rainy serenade, nature's favorite percussion instrument.","Raindrops turn into a can-drumming crescendo, louder each moment.","Something in a mixer, like a tiny whirlwind at a blender party."
Crows chattering.wav,"One bird's squeaky duet with its echo, building to a feathery finale.","Birds gossiping like teenagers, while a lone bird plays the blues in the background.","Birdie choir practice, featuring the caw-tenor's solo moment.","Squirrels hosting a wrestling match for bird seeds, refereed by honking cars.","Squirrels arguing over birdseed like siblings, while traffic judges from afar."
picht-type-writer.wav,Typing on a typewriter like a caffeinated novelist chasing a deadline. ,"A manual typewriter user, playing ding-dong ditch with the words. ","Typing on a manual typewriter, dancing to the rhythm of the bell's beat. ","Typing on a typewriter, summoning more words with each bell-ringing séance. ","Someone's fingers tapping away on a typewriter, as steady as a metronome."
Noise Monster 7.wav,"Animals partying with auto-tune: roaring, growling, and snoring like pop stars.","Robo-animal wheezing, gasping, roaring – it's a cyborg lion's karaoke night!","Mechanical grunting and roaring, an echo-filled soundtrack of the terminator's zoo visit.","A feisty beast, snarling and roaring - nature's unpredictable DJ.",A mysterious large animal roars and growls - yeti or grizzly on a vocal adventure?
klotsend ad veerpont ii.wav,Sink-turned-aquarium as aquatic symphony plays with floating bubbles.,"Bubbles rise in sink's mini ocean, person's water playground.",Dishwashing maestro conducts a bubble symphony with submerged bottles.,Bubble orchestra crescendos as dish-washing artist sinks bottles.,"Objects take a bubbly plunge, unleashing an underwater fizzy fiesta."
landschap3.wav,An exhausted human huffs while chasing an imaginary donut.,Birds gossiping softly at nature's serene spa.,Birds tweeting smooth jazz to a sea breeze serenade.,Feathered musicians jamming with a gentle oceanic wind.,"Nature's orchestra, birds singing with a cough solo."
Summer Ambiance .wav,Birds gossiping with an eerie wind as backup vocals.,Birds chirping a warning as the wind plays a sinister tune.,Heavyweight winds and lightweight birds singing a duet.,"Bird karaoke night, featuring the whistling wind orchestra.","The wind auditions for lead singer, but bird chirps steal the show."
lakeside birds 2.wav,"A river's gossipy whispers, as birds hold a chirpy conference call.","Birds tweet casually, then one screams a siren-like karaoke solo.","Birds gossip, then one interrupts with a siren-like megaphone announcement.",A wild animal choir's odd mix of chirps and squeals in nature's studio.,A tropical rainforest's bird-filled soundtrack - nature's response to a Broadway musical.
"Shopping Mall, ambience.wav","Amidst roaring laughter, dishes and silverware played a symphony of ping pong.","Dishes and silverware form a comedic band, stealing the spotlight from chatty guests.",Chatty humans lose a sound battle to their robotic overlords—machines and metallic clangs.,Metal noises and machine rumble outshine human conversation like a surprise rock concert.,"In the vast outdoors, plates choreograph a crash dance while people gossip away."
rbh train freight by.wav,"Train swooshes by, giving the station an epic you shall not board moment.","Long train's wheels clickety-clack, gossiping with the tracks.","Train sneakily approaches, then zooms by as if playing hide-and-seek.","Speedy train whooshes by, putting race cars to shame.",Swift train wheels spin like a DJ scratching records on the tracks.
Static buzz_ Jet Take-off.wav,"Car tire deflating, sounds like it's on a diet.","A shower running, playing hide and seek with humans.","Empty shower, practicing for its solo concert.","Car tire losing air, planning a vacation to Flatland.","Hose squirting water, it's a fireman in training."
squeaky metal swing.wav,A door creaks like an old pirate ship trying to tiptoe through the night.,That door's creaking sounds like it's auditioning for a haunted house.,"A swing squeaks like a mouse on a seesaw, protesting every push.","That swing creaks so loudly, it's as if it's begging for oil or a break.","Metal grates on metal, sounding like robots attempting to tango."
feed back.wav,A screechy symphony of ferocious ferrets trying to hit high notes.,A device's cry for help with its ringtone and feedback.,A referee and a pair of rocks having a showdown nearby.,A whistle throwing a party with clashing objects as guests.,"Frankenstein's DJ, making ears bleed with electronic whistles and screeches."
Ferry II.wav,"A machine hums away, drowning out chatty folks who must be discussing the secret of everlasting batteries.","Background noise tries to steal the limelight from a gossiping crowd, but they won't be silenced!","A chattering crowd's noise party, like someone threw a voice confetti grenade.","Hushed conversations bubble, making the world's quietest lion pride reunion.",A tireless machine whirs on while people in the back consider asking it to join their chat.
Plastic Scraping On Wood Floor.wav,"Rustling wildlife outside, birds and critters gossiping in the bushes.","Insects squishing or forest creatures creeping, a symphony of squelching mystery.","A choir of distant birds, harmonizing without a diva among them.","Water fighting a crimped hose, creating a gurgling protest as it struggles to flow.","Tiny outdoor animal ruckus, as if they're having a secret party in the foliage."
Footdrags Dirt.wav,"A hiker strolls on dirt terrain, as if auditioning for a nature documentary.",Gravel footsteps resemble a tiny rock band jamming in slow motion.,"A leisurely dirt walk, like a sloth moonwalking on land.","Chill dirt stroll, as if walking on potato chip crumbs with no care in the world.","A dirt terrain hike, narrated by David Attenborough's imaginary twin."
Toy Car.wav,Robot DJ's mixtape features whirring beats with dramatic silent pauses.,"Whirring gears take a breather, just to tease your eardrums.",A scratchy scraping concert performed by the Nail-on-Chalkboard Orchestra.,Playing gear whiz: the sound of tiny race cars on an invisible track.,The scuff-scuffle waltz: dance of the inanimate objects.
FOREST-SOUNDS.wav,"Birds gossiping until a rude crow bursts in, demanding attention.",Chirpy bird choir upstaged by a squawking soloist.,Serene bird symphony ruined by one caw-spiracy theorist.,"Melodic bird ensemble joined by a dramatic, scene-stealing raven.","Birds perform a sweet serenade, but raven's caw-solo steals the show."
Gas Oven.wav,"Gas flame tweaking and background tinkering, like a mad scientist in a kitchen lab.",A gas flame fiddled with by someone whose inner tinkerer just can't resist.,"Igniting a gas torch with a matchstick, channeling their inner fire-breathing dragon.","Cranking up the gas, turning the ignition key - it's like NASCAR, but for cooking!","Gas on, ignition key flipped - someone's getting ready to blast off to Flavor Town!"
glissando1b.wav,A confused bell tolls like a DJ scratching records in a loop.,A bell's cyclical toll is accompanied by a sound akin to a cat sharpening its claws.,"An offbeat piano chord on repeat, giving Broken Record a new meaning.",An electronic pitch fluctuating like an indecisive robot's attempt at beatboxing with a fork.,A schizo beep can't decide if it wants to whisper or scream.
gym machine.wav,"A whimsical machine chews up paper, sounding like a robot humming its favorite tune.",Treadmill footfalls thump like a happy dance with invisible shoes.,A sneaky treadmill jogger tries not to wake up the gym's sleeping cat.,That steady treadmill run sounds like it's keeping perfect time with an imaginary metronome.,"A stealthy jogger on a treadmill, mastering the art of quiet exercise."
Hand-held shower head handling .wav,"A tap-dancing artist, practicing on wine glasses.",A symphony of hard objects playing Clash of the Titans.,A smashing game of hard object whack-a-mole!,Metal comb musician serenades a filing cabinet.,"A glass whisperer, desperately trying to communicate."
